season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,judge_total,fan_vote_share
14,4,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,6.666666666666667,0.1149260848831664
14,4,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,8.0,0.1106342393896042
14,4,Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,8.666666666666666,0.1106342393896042
14,5,William Levy,Cheryl Burke,Actor/Actress,,Cuba,31,9.666666666666666,0.124
14,5,Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,8.0,0.124
14,5,Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,8.666666666666666,0.124
14,5,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,7.0,0.124
14,5,Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,9.0,0.124
14,5,Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,6.333333333333333,0.008
14,5,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,7.333333333333333,0.124
14,5,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,9.666666666666666,0.124
14,5,Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,9.0,0.124
14,6,William Levy,Cheryl Burke,Actor/Actress,,Cuba,31,12.0,0.1407142857142857
14,6,Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,12.333266666666667,0.1407142857142857
14,6,Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,9.333266666666667,0.1407142857142857
14,6,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,10.0,0.1407142857142857
14,6,Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,11.3333,0.1407142857142857
14,6,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,8.0,0.015
14,6,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,12.999966666666666,0.1407142857142857
14,6,Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,9.999966666666666,0.1407142857142857
14,7,William Levy,Cheryl Burke,Actor/Actress,,Cuba,31,8.833333333333334,0.164850136239782
14,7,Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,8.5,0.0
14,7,Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,8.666666666666666,0.164850136239782
14,7,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,7.833333333333333,0.1757493188010899
14,7,Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,8.833333333333334,0.164850136239782
14,7,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,9.0,0.164850136239782
14,7,Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,9.5,0.164850136239782
14,9,William Levy,Cheryl Burke,Actor/Actress,,Cuba,31,9.666666666666666,0.3019855072463768
14,9,Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,9.5,0.3063333333333333
14,9,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31,9.333333333333334,0.3106811594202898
14,9,Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,9.833333333333334,0.081
15,1,Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,8.0,0.08325
15,1,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,7.5,0.08325
15,1,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,6.333333333333333,0.08325
15,1,Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,7.166666666666667,0.08325
15,1,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,7.333333333333333,0.08325
15,1,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,8.166666666666666,0.08325
15,1,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,7.333333333333333,0.08325
15,1,Pamela Anderson,Tristan MacManus,Model,,Canada,45,5.666666666666667,0.001
15,1,Helio Castroneves,Chelsie Hightower,Racing Driver,,Brazil,37,7.166666666666667,0.08325
15,1,Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,6.833333333333333,0.08325
15,1,Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,7.166666666666667,0.08325
15,1,Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,6.5,0.08325
15,1,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,7.0,0.08325
15,2,Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,8.5,0.0887681159420289
15,2,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,8.666666666666666,0.0887681159420289
15,2,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,7.0,0.0942028985507246
15,2,Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,7.333333333333333,0.0905797101449275
15,2,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,8.166666666666666,0.0887681159420289
15,2,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,7.5,0.0887681159420289
15,2,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,8.333333333333334,0.0887681159420289
15,2,Helio Castroneves,Chelsie Hightower,Racing Driver,,Brazil,37,7.666666666666667,0.0887681159420289
15,2,Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,35,7.5,0.0
15,2,Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,7.5,0.0887681159420289
15,2,Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,6.0,0.1050724637681159
15,2,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,7.833333333333333,0.0887681159420289
15,4,Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,9.875,0.1242223950233281
15,4,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,8.875,0.1242223950233281
15,4,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,7.5,0.1304432348367029
15,4,Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,9.375,0.1242223950233281
15,4,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,8.625,0.1242223950233281
15,4,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,9.0,0.1242223950233281
15,4,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,9.875,0.1242223950233281
15,4,Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,8.0,0.0
15,4,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,9.25,0.1242223950233281
15,6,Gilles Marini,Peta Murgatroyd,Actor/Actress,,France,36,9.166666666666666,0.1450695322376738
15,6,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28,10.0,0.0
15,6,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,9.166666666666666,0.1450695322376738
15,6,Kelly Monaco,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,9.0,0.1472819216182048
15,6,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,10.0,0.1340075853350189
15,6,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,8.833333333333334,0.1494943109987357
15,6,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,9.333333333333334,0.1428571428571428
15,6,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,9.833333333333334,0.1362199747155499
16,2,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,6.666666666666667,0.0905454545454545
16,2,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,8.666666666666666,0.0905454545454545
16,2,Dorothy Hamill,Tristan MacManus,Athlete,Illinois,United States,56,5.0,0.004
16,2,Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,6.0,0.0905454545454545
16,2,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,8.0,0.0905454545454545
16,2,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,7.666666666666667,0.0905454545454545
16,2,D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,5.333333333333333,0.0905454545454545
16,2,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,6.666666666666667,0.0905454545454545
16,2,Wynonna Judd,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,6.0,0.0905454545454545
16,2,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,8.666666666666666,0.0905454545454545
16,2,Lisa Vanderpump,Gleb Savchenko,TV Personality,,England,52,6.0,0.0905454545454545
16,2,Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,6.666666666666667,0.0905454545454545
16,3,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,7.0,0.0996
16,3,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,8.6666,0.0996
16,3,Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,7.666666666666667,0.0996
16,3,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,7.666666666666667,0.0996
16,3,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,8.6666,0.0996
16,3,D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,5.333333333333333,0.0996
16,3,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,6.0,0.0996
16,3,Wynonna Judd,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,5.0,0.004
16,3,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,8.333333333333334,0.0996
16,3,Lisa Vanderpump,Gleb Savchenko,TV Personality,,England,52,7.0,0.0996
16,3,Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,7.0,0.0996
16,4,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,7.666666666666667,0.1111111111111111
16,4,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,8.666666666666666,0.1111111111111111
16,4,Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,6.0,0.1111111111111111
16,4,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,9.0,0.1111111111111111
16,4,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,8.0,0.1111111111111111
16,4,D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,7.0,0.1111111111111111
16,4,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,7.0,0.1111111111111111
16,4,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,8.666666666666666,0.1111111111111111
16,4,Lisa Vanderpump,Gleb Savchenko,TV Personality,,England,52,6.0,0.0
16,4,Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,6.666666666666667,0.1111111111111111
16,5,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,7.0,0.125
16,5,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,9.666666666666666,0.125
16,5,Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,7.0,0.125
16,5,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,8.333333333333334,0.125
16,5,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,8.666666666666666,0.125
16,5,D. L. Hughley,Cheryl Burke,Comedian,Virginia,United States,50,6.0,0.0
16,5,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,6.0,0.125
16,5,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,9.0,0.125
16,5,Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,8.0,0.125
16,6,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,7.666666666666667,0.1418571428571428
16,6,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,8.5,0.1418571428571428
16,6,Victor Ortiz,Lindsay Arnold,Athlete,Kansas,United States,26,6.666666666666667,0.007
16,6,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,8.666666666666666,0.1418571428571428
16,6,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,7.5,0.1418571428571428
16,6,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,7.166666666666667,0.1418571428571428
16,6,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,9.0,0.1418571428571428
16,6,Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,7.666666666666667,0.1418571428571428
16,7,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,8.333333333333334,0.1603333333333333
16,7,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,10.0,0.1603333333333333
16,7,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,10.666666666666666,0.1603333333333333
16,7,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,9.0,0.1603333333333333
16,7,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,5.666666666666667,0.038
16,7,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,9.666666666666666,0.1603333333333333
16,7,Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,8.0,0.1603333333333333
16,8,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,8.0,0.1961999999999999
16,8,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,9.666666666666666,0.1961999999999999
16,8,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,9.333333333333334,0.1961999999999999
16,8,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,8.666666666666666,0.1961999999999999
16,8,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,9.166666666666666,0.1961999999999999
16,8,Sean Lowe,Peta Murgatroyd,TV Personality,Texas,United States,29,7.0,0.019
16,9,Ingo Rademacher,Kym Johnson,Actor/Actress,,Germany,41,8.5,0.014
16,9,Zendaya,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,9.166666666666666,0.2465
16,9,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18,9.833333333333334,0.2465
16,9,Jacoby Jones,Karina Smirnoff,Athlete,Louisiana,United States,28,9.833333333333334,0.2465
16,9,Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,9.666666666666666,0.2465
17,2,Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,6.333333333333333,0.0905673274094326
17,2,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,7.666666666666667,0.0905673274094326
17,2,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,8.333333333333334,0.0905673274094326
17,2,Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,8.0,0.0905673274094326
17,2,Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,8.666666666666666,0.0905673274094326
17,2,Amber Riley,Derek Hough,Actor/Actress,California,United States,27,8.0,0.0905673274094326
17,2,Keyshawn Johnson,Sharna Burgess,Athlete,California,United States,41,6.0,0.0
17,2,Bill Engvall,Emma Slater,Comedian,Texas,United States,56,7.0,0.0905673274094326
17,2,Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,8.333333333333334,0.0905673274094326
17,2,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,,Chile,25,6.666666666666667,0.0905673274094326
17,2,Jack Osbourne,Cheryl Burke,TV Personality,,England,27,8.0,0.0905673274094326
17,2,Bill Nye,Tyne Stecklein,TV Personality,Washington D.C.,United States,57,5.666666666666667,0.0943267259056732
17,3,Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,5.333333333333333,0.1
17,3,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,9.0,0.1
17,3,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,8.333333333333334,0.1
17,3,Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,8.0,0.1
17,3,Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,8.666666666666666,0.1
17,3,Amber Riley,Derek Hough,Actor/Actress,California,United States,27,8.0,0.1
17,3,Bill Engvall,Emma Slater,Comedian,Texas,United States,56,8.0,0.1
17,3,Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,8.666666666666666,0.1
17,3,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,,Chile,25,8.333333333333334,0.1
17,3,Jack Osbourne,Cheryl Burke,TV Personality,,England,27,7.333333333333333,0.1
17,3,Bill Nye,Tyne Stecklein,TV Personality,Washington D.C.,United States,57,5.333333333333333,0.0
17,4,Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,6.0,0.012
17,4,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,7.0,0.1097777777777777
17,4,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,9.0,0.1097777777777777
17,4,Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,8.0,0.1097777777777777
17,4,Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,9.0,0.1097777777777777
17,4,Amber Riley,Derek Hough,Actor/Actress,California,United States,27,9.0,0.1097777777777777
17,4,Bill Engvall,Emma Slater,Comedian,Texas,United States,56,7.0,0.1097777777777777
17,4,Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,8.0,0.1097777777777777
17,4,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,,Chile,25,8.0,0.1097777777777777
17,4,Jack Osbourne,Cheryl Burke,TV Personality,,England,27,8.0,0.1097777777777777
17,5,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,9.0,0.1202127659574468
17,5,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,8.666666666666666,0.1244680851063829
17,5,Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,7.333333333333333,0.1414893617021276
17,5,Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,9.333333333333334,0.1159574468085106
17,5,Amber Riley,Derek Hough,Actor/Actress,California,United States,27,8.666666666666666,0.1244680851063829
17,5,Bill Engvall,Emma Slater,Comedian,Texas,United States,56,8.0,0.1329787234042553
17,5,Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,9.333333333333334,0.0
17,5,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,,Chile,25,9.0,0.1202127659574468
17,5,Jack Osbourne,Cheryl Burke,TV Personality,,England,27,9.0,0.1202127659574468
17,7,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,9.5,0.1412447597549177
17,7,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,9.0,0.1412447597549177
17,7,Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,8.833333333333334,0.1435020960980328
17,7,Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,9.833333333333334,0.1412447597549177
17,7,Amber Riley,Derek Hough,Actor/Actress,California,United States,27,9.833333333333334,0.1412447597549177
17,7,Bill Engvall,Emma Slater,Comedian,Texas,United States,56,8.333333333333334,0.1502741051273782
17,7,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,,Chile,25,9.0,0.0
17,7,Jack Osbourne,Cheryl Burke,TV Personality,,England,27,9.5,0.1412447597549177
17,8,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,9.0,0.0
17,8,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,8.333333333333334,0.1727430555555555
17,8,Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,9.333333333333334,0.1623263888888889
17,8,Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,10.0,0.1623263888888889
